date,fortnight,S&P500,Interest Rate,GDP,Unemployment Rate,CPI,Inflation Expectations,Yield Spread,VIX,Industrial Production,Consumer Confidence,Hourly Earnings,NFCI,Savings Rate,PCE,Money Supply,PPI
2012-08-15,68.0,1405.53,0.13,16319.54,8.1,229.92,1.89,1.53,14.63,97.27,74.3,23.48,-0.38,6.7,11056.0,10136.4,202.7
2012-08-16,68.0,1415.51,0.13,16319.54,8.1,229.92,1.9,1.54,14.29,97.27,74.3,23.48,-0.38,6.7,11056.0,10136.4,202.7
2012-08-17,68.0,1418.16,0.13,16319.54,8.1,229.92,1.86,1.52,13.45,97.27,74.3,23.48,-0.4,6.7,11056.0,10136.4,202.7
2012-08-20,68.0,1418.13,0.13,16319.54,8.1,229.92,1.84,1.53,14.02,97.27,74.3,23.48,-0.4,6.7,11056.0,10136.4,202.7
2012-08-21,68.0,1413.17,0.13,16319.54,8.1,229.92,1.86,1.49,15.02,97.27,74.3,23.48,-0.4,6.7,11056.0,10136.4,202.7
2012-08-22,69.0,1413.49,0.13,16319.54,8.1,229.92,1.88,1.45,15.11,97.27,74.3,23.48,-0.4,6.7,11056.0,10136.4,202.7
2012-08-23,69.0,1402.08,0.13,16319.54,8.1,229.92,1.96,1.42,15.96,97.27,74.3,23.48,-0.4,6.7,11056.0,10136.4,202.7
2012-08-24,69.0,1411.13,0.13,16319.54,8.1,229.92,1.94,1.4,15.18,97.27,74.3,23.48,-0.42,6.7,11056.0,10136.4,202.7
2012-08-27,69.0,1410.44,0.13,16319.54,8.1,229.92,1.97,1.37,16.35,97.27,74.3,23.48,-0.42,6.7,11056.0,10136.4,202.7
2012-08-28,69.0,1409.3,0.13,16319.54,8.1,229.92,1.98,1.37,16.49,97.27,74.3,23.48,-0.42,6.7,11056.0,10136.4,202.7
2012-08-29,69.0,1410.49,0.13,16319.54,8.1,229.92,1.95,1.39,17.06,97.27,74.3,23.48,-0.42,6.7,11056.0,10136.4,202.7
2012-08-30,69.0,1399.48,0.14,16319.54,8.1,229.92,1.92,1.36,17.83,97.27,74.3,23.48,-0.42,6.7,11056.0,10136.4,202.7
2012-08-31,69.0,1406.58,0.13,16319.54,8.1,229.92,1.95,1.35,17.47,97.27,74.3,23.48,-0.44,6.7,11056.0,10136.4,202.7
2012-09-04,69.0,1404.94,0.14,16319.54,7.8,231.02,1.97,1.36,17.98,97.22,78.3,23.57,-0.44,7.2,11105.3,10216.6,204.4
2012-09-05,70.0,1403.44,0.16,16319.54,7.8,231.02,1.98,1.35,17.74,97.22,78.3,23.57,-0.44,7.2,11105.3,10216.6,204.4
2012-09-06,70.0,1432.12,0.16,16319.54,7.8,231.02,2.01,1.41,15.6,97.22,78.3,23.57,-0.44,7.2,11105.3,10216.6,204.4
2012-09-07,70.0,1437.92,0.15,16319.54,7.8,231.02,2.03,1.42,14.38,97.22,78.3,23.57,-0.45,7.2,11105.3,10216.6,204.4
2012-09-10,70.0,1429.08,0.15,16319.54,7.8,231.02,2.08,1.43,16.28,97.22,78.3,23.57,-0.45,7.2,11105.3,10216.6,204.4
2012-09-11,70.0,1433.56,0.15,16319.54,7.8,231.02,2.11,1.45,16.41,97.22,78.3,23.57,-0.45,7.2,11105.3,10216.6,204.4
2012-09-12,70.0,1436.56,0.15,16319.54,7.8,231.02,2.12,1.52,15.8,97.22,78.3,23.57,-0.45,7.2,11105.3,10216.6,204.4
2012-09-13,70.0,1459.99,0.15,16319.54,7.8,231.02,2.23,1.51,14.05,97.22,78.3,23.57,-0.45,7.2,11105.3,10216.6,204.4
2012-09-14,70.0,1465.77,0.16,16319.54,7.8,231.02,2.39,1.61,14.51,97.22,78.3,23.57,-0.47,7.2,11105.3,10216.6,204.4
2012-09-17,70.0,1461.19,0.16,16319.54,7.8,231.02,2.31,1.6,14.59,97.22,78.3,23.57,-0.47,7.2,11105.3,10216.6,204.4
2012-09-18,70.0,1459.32,0.16,16319.54,7.8,231.02,2.23,1.57,14.18,97.22,78.3,23.57,-0.47,7.2,11105.3,10216.6,204.4
2012-09-19,71.0,1461.05,0.15,16319.54,7.8,231.02,2.19,1.52,13.88,97.22,78.3,23.57,-0.47,7.2,11105.3,10216.6,204.4
2012-09-20,71.0,1460.26,0.16,16319.54,7.8,231.02,2.21,1.53,14.07,97.22,78.3,23.57,-0.47,7.2,11105.3,10216.6,204.4
2012-09-21,71.0,1460.15,0.15,16319.54,7.8,231.02,2.18,1.5,13.98,97.22,78.3,23.57,-0.49,7.2,11105.3,10216.6,204.4
2012-09-24,71.0,1456.89,0.16,16319.54,7.8,231.02,2.15,1.47,14.15,97.22,78.3,23.57,-0.49,7.2,11105.3,10216.6,204.4
2012-09-25,71.0,1441.59,0.15,16319.54,7.8,231.02,2.15,1.43,15.43,97.22,78.3,23.57,-0.49,7.2,11105.3,10216.6,204.4
2012-09-26,71.0,1433.32,0.15,16319.54,7.8,231.02,2.09,1.38,16.81,97.22,78.3,23.57,-0.49,7.2,11105.3,10216.6,204.4
2012-09-27,71.0,1447.15,0.14,16319.54,7.8,231.02,2.11,1.41,14.84,97.22,78.3,23.57,-0.49,7.2,11105.3,10216.6,204.4
2012-09-28,71.0,1440.67,0.09,16319.54,7.8,231.02,2.11,1.42,15.73,97.22,78.3,23.57,-0.51,7.2,11105.3,10216.6,204.4
2012-10-01,71.0,1444.49,0.15,16420.42,7.8,231.64,2.11,1.39,16.32,97.53,82.6,23.56,-0.51,7.8,11137.4,10282.8,203.5
2012-10-02,71.0,1445.75,0.16,16420.42,7.8,231.64,2.12,1.41,15.71,97.53,82.6,23.56,-0.51,7.8,11137.4,10282.8,203.5
2012-10-03,72.0,1450.99,0.16,16420.42,7.8,231.64,2.18,1.41,15.43,97.53,82.6,23.56,-0.51,7.8,11137.4,10282.8,203.5
2012-10-04,72.0,1461.4,0.15,16420.42,7.8,231.64,2.25,1.47,14.55,97.53,82.6,23.56,-0.51,7.8,11137.4,10282.8,203.5
2012-10-05,72.0,1460.93,0.15,16420.42,7.8,231.64,2.28,1.48,14.33,97.53,82.6,23.56,-0.52,7.8,11137.4,10282.8,203.5
2012-10-08,72.0,1455.88,0.15,16420.42,7.8,231.64,2.22,1.49,15.11,97.53,82.6,23.56,-0.52,7.8,11137.4,10282.8,203.5
2012-10-09,72.0,1441.48,0.16,16420.42,7.8,231.64,2.27,1.49,16.37,97.53,82.6,23.56,-0.52,7.8,11137.4,10282.8,203.5
2012-10-10,72.0,1432.56,0.16,16420.42,7.8,231.64,2.23,1.45,16.29,97.53,82.6,23.56,-0.52,7.8,11137.4,10282.8,203.5
2012-10-11,72.0,1432.84,0.16,16420.42,7.8,231.64,2.19,1.42,15.59,97.53,82.6,23.56,-0.52,7.8,11137.4,10282.8,203.5
2012-10-12,72.0,1428.59,0.16,16420.42,7.8,231.64,2.15,1.42,16.14,97.53,82.6,23.56,-0.53,7.8,11137.4,10282.8,203.5
2012-10-15,72.0,1440.13,0.16,16420.42,7.8,231.64,2.19,1.43,15.27,97.53,82.6,23.56,-0.53,7.8,11137.4,10282.8,203.5
2012-10-16,72.0,1454.92,0.16,16420.42,7.8,231.64,2.18,1.48,15.22,97.53,82.6,23.56,-0.53,7.8,11137.4,10282.8,203.5
2012-10-17,73.0,1460.91,0.15,16420.42,7.8,231.64,2.22,1.53,15.07,97.53,82.6,23.56,-0.53,7.8,11137.4,10282.8,203.5
2012-10-18,73.0,1457.34,0.15,16420.42,7.8,231.64,2.22,1.57,15.03,97.53,82.6,23.56,-0.53,7.8,11137.4,10282.8,203.5
2012-10-19,73.0,1433.19,0.16,16420.42,7.8,231.64,2.19,1.49,17.06,97.53,82.6,23.56,-0.54,7.8,11137.4,10282.8,203.5
2012-10-22,73.0,1433.82,0.15,16420.42,7.8,231.64,2.18,1.51,16.62,97.53,82.6,23.56,-0.54,7.8,11137.4,10282.8,203.5
2012-10-23,73.0,1413.11,0.15,16420.42,7.8,231.64,2.15,1.5,18.83,97.53,82.6,23.56,-0.54,7.8,11137.4,10282.8,203.5
2012-10-24,73.0,1408.75,0.17,16420.42,7.8,231.64,2.13,1.51,18.33,97.53,82.6,23.56,-0.54,7.8,11137.4,10282.8,203.5
2012-10-25,73.0,1412.97,0.16,16420.42,7.8,231.64,2.13,1.55,18.12,97.53,82.6,23.56,-0.54,7.8,11137.4,10282.8,203.5
2012-10-26,73.0,1411.94,0.16,16420.42,7.8,231.64,2.08,1.48,17.81,97.53,82.6,23.56,-0.53,7.8,11137.4,10282.8,203.5
2012-10-31,74.0,1412.16,0.18,16420.42,7.8,231.64,2.12,1.42,18.6,97.53,82.6,23.56,-0.53,7.8,11137.4,10282.8,203.5
2012-11-01,74.0,1427.59,0.17,16420.42,7.7,231.25,2.13,1.45,16.69,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-02,74.0,1414.2,0.16,16420.42,7.7,231.25,2.12,1.47,17.59,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-05,74.0,1417.26,0.17,16420.42,7.7,231.25,2.07,1.44,18.42,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-06,74.0,1428.39,0.16,16420.42,7.7,231.25,2.12,1.48,17.58,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-07,74.0,1394.53,0.16,16420.42,7.7,231.25,2.08,1.41,19.08,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-08,74.0,1377.51,0.16,16420.42,7.7,231.25,2.07,1.35,18.49,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-09,74.0,1379.85,0.16,16420.42,7.7,231.25,2.05,1.34,18.61,97.91,82.7,23.63,-0.52,8.7,11178.4,10351.8,201.8
2012-11-12,74.0,1380.03,0.16,16420.42,7.7,231.25,2.05,1.35,16.68,97.91,82.7,23.63,-0.52,8.7,11178.4,10351.8,201.8
2012-11-13,74.0,1374.53,0.16,16420.42,7.7,231.25,2.04,1.32,16.65,97.91,82.7,23.63,-0.52,8.7,11178.4,10351.8,201.8
2012-11-14,75.0,1355.49,0.16,16420.42,7.7,231.25,2.02,1.34,17.92,97.91,82.7,23.63,-0.52,8.7,11178.4,10351.8,201.8
2012-11-15,75.0,1353.33,0.16,16420.42,7.7,231.25,2.0,1.34,17.99,97.91,82.7,23.63,-0.52,8.7,11178.4,10351.8,201.8
2012-11-16,75.0,1359.88,0.16,16420.42,7.7,231.25,2.01,1.34,16.41,97.91,82.7,23.63,-0.52,8.7,11178.4,10351.8,201.8
2012-11-19,75.0,1386.89,0.16,16420.42,7.7,231.25,2.03,1.36,15.24,97.91,82.7,23.63,-0.52,8.7,11178.4,10351.8,201.8
2012-11-20,75.0,1387.81,0.16,16420.42,7.7,231.25,2.05,1.39,15.08,97.91,82.7,23.63,-0.52,8.7,11178.4,10351.8,201.8
2012-11-21,75.0,1391.03,0.16,16420.42,7.7,231.25,2.05,1.42,15.31,97.91,82.7,23.63,-0.52,8.7,11178.4,10351.8,201.8
2012-11-23,75.0,1409.15,0.16,16420.42,7.7,231.25,2.06,1.41,15.14,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-26,75.0,1406.29,0.16,16420.42,7.7,231.25,2.04,1.39,15.5,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-27,75.0,1398.94,0.16,16420.42,7.7,231.25,2.02,1.37,15.92,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-28,76.0,1409.93,0.16,16420.42,7.7,231.25,1.99,1.36,15.51,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-29,76.0,1415.95,0.16,16420.42,7.7,231.25,2.0,1.37,15.06,97.91,82.7,23.63,-0.53,8.7,11178.4,10351.8,201.8
2012-11-30,76.0,1416.18,0.16,16420.42,7.7,231.25,2.01,1.37,15.87,97.91,82.7,23.63,-0.54,8.7,11178.4,10351.8,201.8
2012-12-03,76.0,1409.46,0.16,16420.42,7.9,231.22,2.04,1.38,16.64,98.19,72.9,23.73,-0.54,10.9,11181.2,10474.4,201.5
2012-12-04,76.0,1407.05,0.17,16420.42,7.9,231.22,2.04,1.37,17.12,98.19,72.9,23.73,-0.54,10.9,11181.2,10474.4,201.5
2012-12-05,76.0,1409.28,0.16,16420.42,7.9,231.22,2.06,1.35,16.46,98.19,72.9,23.73,-0.54,10.9,11181.2,10474.4,201.5
2012-12-06,76.0,1413.94,0.16,16420.42,7.9,231.22,2.06,1.34,16.58,98.19,72.9,23.73,-0.54,10.9,11181.2,10474.4,201.5
2012-12-07,76.0,1418.07,0.16,16420.42,7.9,231.22,2.1,1.39,15.9,98.19,72.9,23.73,-0.55,10.9,11181.2,10474.4,201.5
2012-12-10,76.0,1418.55,0.16,16420.42,7.9,231.22,2.05,1.39,16.05,98.19,72.9,23.73,-0.55,10.9,11181.2,10474.4,201.5
2012-12-11,76.0,1427.84,0.17,16420.42,7.9,231.22,2.07,1.42,15.57,98.19,72.9,23.73,-0.55,10.9,11181.2,10474.4,201.5
2012-12-12,77.0,1428.48,0.17,16420.42,7.9,231.22,2.12,1.47,15.95,98.19,72.9,23.73,-0.55,10.9,11181.2,10474.4,201.5
2012-12-13,77.0,1419.45,0.16,16420.42,7.9,231.22,2.12,1.47,16.56,98.19,72.9,23.73,-0.55,10.9,11181.2,10474.4,201.5
2012-12-14,77.0,1413.58,0.17,16420.42,7.9,231.22,2.11,1.48,17.0,98.19,72.9,23.73,-0.56,10.9,11181.2,10474.4,201.5
2012-12-17,77.0,1430.36,0.16,16420.42,7.9,231.22,2.11,1.53,16.34,98.19,72.9,23.73,-0.56,10.9,11181.2,10474.4,201.5
2012-12-18,77.0,1446.79,0.17,16420.42,7.9,231.22,2.14,1.56,15.57,98.19,72.9,23.73,-0.56,10.9,11181.2,10474.4,201.5
2012-12-19,77.0,1435.81,0.17,16420.42,7.9,231.22,2.13,1.54,17.36,98.19,72.9,23.73,-0.56,10.9,11181.2,10474.4,201.5
2012-12-20,77.0,1443.69,0.17,16420.42,7.9,231.22,2.16,1.53,17.67,98.19,72.9,23.73,-0.56,10.9,11181.2,10474.4,201.5
2012-12-21,77.0,1430.15,0.17,16420.42,7.9,231.22,2.1,1.51,17.84,98.19,72.9,23.73,-0.57,10.9,11181.2,10474.4,201.5
2012-12-24,77.0,1426.66,0.18,16420.42,7.9,231.22,2.13,1.53,17.84,98.19,72.9,23.73,-0.57,10.9,11181.2,10474.4,201.5
2012-12-26,78.0,1419.83,0.17,16420.42,7.9,231.22,2.11,1.51,19.48,98.19,72.9,23.73,-0.57,10.9,11181.2,10474.4,201.5
2012-12-27,78.0,1418.1,0.17,16420.42,7.9,231.22,2.11,1.48,19.47,98.19,72.9,23.73,-0.57,10.9,11181.2,10474.4,201.5
2012-12-28,78.0,1402.43,0.17,16420.42,7.9,231.22,2.06,1.46,22.72,98.19,72.9,23.73,-0.58,10.9,11181.2,10474.4,201.5
2012-12-31,78.0,1426.19,0.09,16420.42,7.9,231.22,2.09,1.53,18.02,98.19,72.9,23.73,-0.58,10.9,11181.2,10474.4,201.5
2013-01-02,78.0,1462.42,0.17,16648.19,8.0,231.68,2.12,1.59,14.68,98.17,73.8,23.75,-0.58,4.9,11252.4,10497.6,202.5
2013-01-03,78.0,1459.37,0.17,16648.19,8.0,231.68,2.11,1.65,14.56,98.17,73.8,23.75,-0.58,4.9,11252.4,10497.6,202.5
2013-01-04,78.0,1466.47,0.16,16648.19,8.0,231.68,2.13,1.66,13.83,98.17,73.8,23.75,-0.6,4.9,11252.4,10497.6,202.5
2013-01-07,78.0,1461.89,0.16,16648.19,8.0,231.68,2.16,1.65,13.79,98.17,73.8,23.75,-0.6,4.9,11252.4,10497.6,202.5
2013-01-08,78.0,1457.15,0.15,16648.19,8.0,231.68,2.15,1.64,13.62,98.17,73.8,23.75,-0.6,4.9,11252.4,10497.6,202.5
2013-01-09,79.0,1461.02,0.14,16648.19,8.0,231.68,2.18,1.64,13.81,98.17,73.8,23.75,-0.6,4.9,11252.4,10497.6,202.5
2013-01-10,79.0,1472.12,0.14,16648.19,8.0,231.68,2.2,1.65,13.49,98.17,73.8,23.75,-0.6,4.9,11252.4,10497.6,202.5
2013-01-11,79.0,1472.05,0.14,16648.19,8.0,231.68,2.18,1.63,13.36,98.17,73.8,23.75,-0.62,4.9,11252.4,10497.6,202.5
2013-01-14,79.0,1470.68,0.14,16648.19,8.0,231.68,2.12,1.63,13.52,98.17,73.8,23.75,-0.62,4.9,11252.4,10497.6,202.5
2013-01-15,79.0,1472.34,0.15,16648.19,8.0,231.68,2.2,1.6,13.55,98.17,73.8,23.75,-0.62,4.9,11252.4,10497.6,202.5
2013-01-16,79.0,1472.63,0.14,16648.19,8.0,231.68,2.18,1.58,13.42,98.17,73.8,23.75,-0.62,4.9,11252.4,10497.6,202.5
2013-01-17,79.0,1480.94,0.14,16648.19,8.0,231.68,2.19,1.61,13.57,98.17,73.8,23.75,-0.62,4.9,11252.4,10497.6,202.5
2013-01-18,79.0,1485.98,0.14,16648.19,8.0,231.68,2.2,1.61,12.46,98.17,73.8,23.75,-0.63,4.9,11252.4,10497.6,202.5
2013-01-22,79.0,1492.56,0.14,16648.19,8.0,231.68,2.15,1.6,12.43,98.17,73.8,23.75,-0.63,4.9,11252.4,10497.6,202.5
2013-01-23,80.0,1494.81,0.13,16648.19,8.0,231.68,2.21,1.6,12.46,98.17,73.8,23.75,-0.63,4.9,11252.4,10497.6,202.5
2013-01-24,80.0,1494.82,0.15,16648.19,8.0,231.68,2.22,1.65,12.69,98.17,73.8,23.75,-0.63,4.9,11252.4,10497.6,202.5
2013-01-25,80.0,1502.96,0.14,16648.19,8.0,231.68,2.21,1.7,12.89,98.17,73.8,23.75,-0.63,4.9,11252.4,10497.6,202.5
2013-01-28,80.0,1500.18,0.14,16648.19,8.0,231.68,2.24,1.71,13.57,98.17,73.8,23.75,-0.63,4.9,11252.4,10497.6,202.5
2013-01-29,80.0,1507.84,0.12,16648.19,8.0,231.68,2.27,1.73,13.31,98.17,73.8,23.75,-0.63,4.9,11252.4,10497.6,202.5
2013-01-30,80.0,1501.96,0.12,16648.19,8.0,231.68,2.26,1.76,14.32,98.17,73.8,23.75,-0.63,4.9,11252.4,10497.6,202.5
2013-01-31,80.0,1498.11,0.15,16648.19,8.0,231.68,2.33,1.75,14.28,98.17,73.8,23.75,-0.63,4.9,11252.4,10497.6,202.5
2013-02-01,80.0,1513.17,0.14,16648.19,7.7,232.94,2.34,1.77,12.9,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-04,80.0,1495.71,0.13,16648.19,7.7,232.94,2.32,1.75,14.67,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-05,80.0,1511.29,0.13,16648.19,7.7,232.94,2.32,1.77,13.72,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-06,81.0,1512.12,0.13,16648.19,7.7,232.94,2.32,1.73,13.41,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-07,81.0,1509.39,0.13,16648.19,7.7,232.94,2.29,1.74,13.5,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-08,81.0,1517.93,0.14,16648.19,7.7,232.94,2.21,1.74,13.02,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-11,81.0,1517.01,0.14,16648.19,7.7,232.94,2.26,1.72,12.94,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-12,81.0,1519.43,0.13,16648.19,7.7,232.94,2.2,1.73,12.64,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-13,81.0,1520.33,0.14,16648.19,7.7,232.94,2.26,1.76,12.98,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-14,81.0,1521.38,0.14,16648.19,7.7,232.94,2.22,1.73,12.66,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-15,81.0,1519.79,0.16,16648.19,7.7,232.94,2.19,1.72,12.46,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-19,81.0,1530.94,0.15,16648.19,7.7,232.94,2.2,1.74,12.31,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-20,82.0,1511.95,0.15,16648.19,7.7,232.94,2.19,1.75,14.68,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-21,82.0,1502.42,0.16,16648.19,7.7,232.94,2.19,1.73,15.22,98.64,77.6,23.78,-0.63,4.7,11290.5,10516.6,204.3
2013-02-22,82.0,1515.6,0.16,16648.19,7.7,232.94,2.2,1.7,14.17,98.64,77.6,23.78,-0.64,4.7,11290.5,10516.6,204.3
2013-02-25,82.0,1487.85,0.15,16648.19,7.7,232.94,2.19,1.63,18.99,98.64,77.6,23.78,-0.64,4.7,11290.5,10516.6,204.3
2013-02-26,82.0,1496.94,0.14,16648.19,7.7,232.94,2.18,1.63,16.87,98.64,77.6,23.78,-0.64,4.7,11290.5,10516.6,204.3
2013-02-27,82.0,1515.99,0.14,16648.19,7.7,232.94,2.18,1.64,14.73,98.64,77.6,23.78,-0.64,4.7,11290.5,10516.6,204.3
2013-02-28,82.0,1514.68,0.14,16648.19,7.7,232.94,2.18,1.64,15.51,98.64,77.6,23.78,-0.64,4.7,11290.5,10516.6,204.3
2013-03-01,82.0,1518.2,0.14,16648.19,7.5,232.28,2.2,1.61,15.36,99.05,78.6,23.8,-0.64,4.8,11290.1,10572.9,204.0
2013-03-04,82.0,1525.2,0.16,16648.19,7.5,232.28,2.22,1.64,14.01,99.05,78.6,23.8,-0.64,4.8,11290.1,10572.9,204.0
2013-03-05,82.0,1539.79,0.15,16648.19,7.5,232.28,2.26,1.65,13.48,99.05,78.6,23.8,-0.64,4.8,11290.1,10572.9,204.0
2013-03-06,83.0,1541.46,0.15,16648.19,7.5,232.28,2.27,1.7,13.53,99.05,78.6,23.8,-0.64,4.8,11290.1,10572.9,204.0
2013-03-07,83.0,1544.26,0.16,16648.19,7.5,232.28,2.22,1.75,13.06,99.05,78.6,23.8,-0.64,4.8,11290.1,10572.9,204.0
2013-03-08,83.0,1551.18,0.15,16648.19,7.5,232.28,2.18,1.79,12.59,99.05,78.6,23.8,-0.64,4.8,11290.1,10572.9,204.0
2013-03-11,83.0,1556.22,0.16,16648.19,7.5,232.28,2.28,1.8,11.56,99.05,78.6,23.8,-0.64,4.8,11290.1,10572.9,204.0
2013-03-12,83.0,1552.48,0.15,16648.19,7.5,232.28,2.27,1.76,12.27,99.05,78.6,23.8,-0.64,4.8,11290.1,10572.9,204.0
2013-03-13,83.0,1554.52,0.14,16648.19,7.5,232.28,2.29,1.77,11.83,99.05,78.6,23.8,-0.64,4.8,11290.1,10572.9,204.0
2013-03-14,83.0,1563.23,0.15,16648.19,7.5,232.28,2.31,1.77,11.3,99.05,78.6,23.8,-0.64,4.8,11290.1,10572.9,204.0
2013-03-15,83.0,1560.7,0.16,16648.19,7.5,232.28,2.3,1.76,11.3,99.05,78.6,23.8,-0.65,4.8,11290.1,10572.9,204.0
2013-03-18,83.0,1552.1,0.16,16648.19,7.5,232.28,2.26,1.7,13.36,99.05,78.6,23.8,-0.65,4.8,11290.1,10572.9,204.0
2013-03-19,83.0,1548.34,0.15,16648.19,7.5,232.28,2.25,1.68,14.39,99.05,78.6,23.8,-0.65,4.8,11290.1,10572.9,204.0
2013-03-20,84.0,1558.71,0.15,16648.19,7.5,232.28,2.25,1.7,12.67,99.05,78.6,23.8,-0.65,4.8,11290.1,10572.9,204.0
2013-03-21,84.0,1545.8,0.16,16648.19,7.5,232.28,2.22,1.68,13.99,99.05,78.6,23.8,-0.65,4.8,11290.1,10572.9,204.0
2013-03-22,84.0,1556.89,0.15,16648.19,7.5,232.28,2.23,1.67,13.57,99.05,78.6,23.8,-0.65,4.8,11290.1,10572.9,204.0
2013-03-25,84.0,1551.69,0.15,16648.19,7.5,232.28,2.24,1.69,13.74,99.05,78.6,23.8,-0.65,4.8,11290.1,10572.9,204.0
2013-03-26,84.0,1563.77,0.14,16648.19,7.5,232.28,2.21,1.67,12.77,99.05,78.6,23.8,-0.65,4.8,11290.1,10572.9,204.0
2013-03-27,84.0,1562.85,0.12,16648.19,7.5,232.28,2.22,1.62,13.15,99.05,78.6,23.8,-0.65,4.8,11290.1,10572.9,204.0
2013-03-28,84.0,1569.19,0.13,16648.19,7.5,232.28,2.24,1.62,12.7,99.05,78.6,23.8,-0.65,4.8,11290.1,10572.9,204.0
2013-04-01,84.0,1562.17,0.16,16728.69,7.6,231.8,2.23,1.63,13.58,98.94,76.4,23.87,-0.66,5.1,11281.1,10600.4,203.5
2013-04-02,84.0,1570.25,0.15,16728.69,7.6,231.8,2.22,1.63,12.78,98.94,76.4,23.87,-0.66,5.1,11281.1,10600.4,203.5
2013-04-03,85.0,1553.69,0.14,16728.69,7.6,231.8,2.18,1.59,14.21,98.94,76.4,23.87,-0.66,5.1,11281.1,10600.4,203.5
2013-04-04,85.0,1559.98,0.14,16728.69,7.6,231.8,2.13,1.56,13.89,98.94,76.4,23.87,-0.66,5.1,11281.1,10600.4,203.5
2013-04-05,85.0,1553.28,0.15,16728.69,7.6,231.8,2.1,1.48,13.92,98.94,76.4,23.87,-0.66,5.1,11281.1,10600.4,203.5
2013-04-08,85.0,1563.07,0.15,16728.69,7.6,231.8,2.14,1.52,13.19,98.94,76.4,23.87,-0.66,5.1,11281.1,10600.4,203.5
2013-04-09,85.0,1568.61,0.15,16728.69,7.6,231.8,2.06,1.54,12.84,98.94,76.4,23.87,-0.66,5.1,11281.1,10600.4,203.5
2013-04-10,85.0,1587.73,0.15,16728.69,7.6,231.8,2.1,1.6,12.36,98.94,76.4,23.87,-0.66,5.1,11281.1,10600.4,203.5
2013-04-11,85.0,1593.37,0.15,16728.69,7.6,231.8,2.12,1.58,12.24,98.94,76.4,23.87,-0.66,5.1,11281.1,10600.4,203.5
2013-04-12,85.0,1588.85,0.15,16728.69,7.6,231.8,2.11,1.53,12.06,98.94,76.4,23.87,-0.68,5.1,11281.1,10600.4,203.5
2013-04-15,85.0,1552.36,0.15,16728.69,7.6,231.8,2.02,1.5,17.27,98.94,76.4,23.87,-0.68,5.1,11281.1,10600.4,203.5
2013-04-16,85.0,1574.57,0.15,16728.69,7.6,231.8,2.02,1.51,13.96,98.94,76.4,23.87,-0.68,5.1,11281.1,10600.4,203.5
2013-04-17,86.0,1552.01,0.15,16728.69,7.6,231.8,1.98,1.49,16.51,98.94,76.4,23.87,-0.68,5.1,11281.1,10600.4,203.5
2013-04-18,86.0,1541.61,0.15,16728.69,7.6,231.8,2.0,1.48,17.56,98.94,76.4,23.87,-0.68,5.1,11281.1,10600.4,203.5
2013-04-19,86.0,1555.25,0.15,16728.69,7.6,231.8,2.04,1.49,14.97,98.94,76.4,23.87,-0.69,5.1,11281.1,10600.4,203.5
2013-04-22,86.0,1562.5,0.15,16728.69,7.6,231.8,2.04,1.48,14.39,98.94,76.4,23.87,-0.69,5.1,11281.1,10600.4,203.5
2013-04-23,86.0,1578.78,0.14,16728.69,7.6,231.8,2.04,1.51,13.48,98.94,76.4,23.87,-0.69,5.1,11281.1,10600.4,203.5
2013-04-24,86.0,1578.79,0.13,16728.69,7.6,231.8,2.07,1.5,13.61,98.94,76.4,23.87,-0.69,5.1,11281.1,10600.4,203.5
2013-04-25,86.0,1585.16,0.13,16728.69,7.6,231.8,2.12,1.51,13.62,98.94,76.4,23.87,-0.69,5.1,11281.1,10600.4,203.5
